Présentation,L'IA m'a donné des exemples concrets.,Pas totalement satisfait du rendu.
Rapport de stage - Eco,J'ai utilisé l'IA pour reformuler mes idées.,J'ai appris beaucoup en le faisant.
Exposé 35,Je me suis aidé de l'IA pour résumer un texte.,J'ai appris beaucoup en le faisant.
Exposé,J'ai demandé à l'IA de générer un plan.,Travail fait rapidement.
Analyse,L'IA m'a aidé à clarifier certains concepts.,"Premier essai, pas encore au point."
Rapport de stage 6,J'ai utilisé l'IA pour vérifier la grammaire.,À revoir pour la prochaine fois.
Dissertation - Info,J'ai demandé à l'IA de générer un plan.,J'ai passé beaucoup de temps dessus.
Rendu du 25 April 2025,L'IA a généré un premier jet que j'ai retravaillé.,J'ai appris beaucoup en le faisant.
Rendu du 19 February 2024,L'IA m'a permis de mieux structurer mes phrases.,"Travail fait en retard, à améliorer."
Analyse 46,L'IA a généré un premier jet que j'ai retravaillé.,J'ai appris beaucoup en le faisant.
Rendu du 06 September 2024,J'ai utilisé l'IA pour vérifier la grammaire.,"Premier essai, pas encore au point."
Synthèse 11,J'ai utilisé l'IA pour reformuler mes idées.,"Travail fait en retard, à améliorer."
Synthèse 19,L'IA a généré un premier jet que j'ai retravaillé.,"Premier essai, pas encore au point."
Synthèse - Math,L'IA m'a permis de mieux structurer mes phrases.,À discuter avec le professeur.
Compte rendu 20,J'ai demandé à l'IA de générer un plan.,À revoir pour la prochaine fois.
Synthèse 40,L'IA m'a permis de mieux structurer mes phrases.,À discuter avec le professeur.
Projet 35,L'IA m'a permis de mieux structurer mes phrases.,Pas totalement satisfait du rendu.
Rapport de stage 20,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai eu du mal à comprendre certaines consignes.
Analyse 41,L'IA a généré un premier jet que j'ai retravaillé.,"Travail fait en retard, à améliorer."
Analyse,J'ai demandé à l'IA de générer un plan.,J'ai passé beaucoup de temps dessus.
Rendu du 23 January 2022,L'IA m'a donné des exemples concrets.,J'ai appris beaucoup en le faisant.
Exposé 9,L'IA m'a permis de mieux structurer mes phrases.,"Travail fait en retard, à améliorer."
Rendu du 03 September 2023,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai appris beaucoup en le faisant.
Rapport de stage,L'IA m'a permis de mieux structurer mes phrases.,Pas totalement satisfait du rendu.
Rendu du 09 October 2022,J'ai utilisé l'IA pour vérifier la grammaire.,À revoir pour la prochaine fois.
Synthèse - Philo,L'IA m'a aidé à corriger mes fautes d'orthographe.,J'ai appris beaucoup en le faisant.
Analyse 23,Je me suis aidé de l'IA pour résumer un texte.,Je pense que je peux faire mieux.
Analyse - Philo,L'IA a généré un premier jet que j'ai retravaillé.,J'ai appris beaucoup en le faisant.
Analyse - Eco,L'IA m'a permis de mieux structurer mes phrases.,"Travail fait en retard, à améliorer."
Analyse 47,L'IA m'a aidé à clarifier certains concepts.,À revoir pour la prochaine fois.
Exposé,L'IA m'a permis de mieux structurer mes phrases.,"Travail fait en retard, à améliorer."
Synthèse 16,L'IA a généré un premier jet que j'ai retravaillé.,Pas totalement satisfait du rendu.
Projet,J'ai utilisé l'IA pour reformuler mes idées.,À revoir pour la prochaine fois.
Exposé,L'IA m'a permis de mieux structurer mes phrases.,Travail fait rapidement.
Dissertation 39,L'IA m'a permis de mieux structurer mes phrases.,Travail fait rapidement.
Projet,J'ai utilisé l'IA pour vérifier la grammaire.,J'ai appris beaucoup en le faisant.
Synthèse 41,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Travail fait en retard, à améliorer."
Présentation,L'IA m'a permis de mieux structurer mes phrases.,"Premier essai, pas encore au point."
Exposé - Math,J'ai utilisé l'IA pour reformuler mes idées.,J'ai appris beaucoup en le faisant.
Compte rendu,L'IA m'a permis de mieux structurer mes phrases.,J'ai passé beaucoup de temps dessus.
Rapport de stage - Philo,J'ai demandé à l'IA de générer un plan.,Je pense que je peux faire mieux.
Compte rendu,L'IA m'a donné des exemples concrets.,"Travail fait en retard, à améliorer."
Compte rendu 47,J'ai utilisé l'IA pour reformuler mes idées.,J'ai passé beaucoup de temps dessus.
Dissertation - Math,L'IA a généré un premier jet que j'ai retravaillé.,À discuter avec le professeur.
Exposé,J'ai utilisé l'IA pour vérifier la grammaire.,Travail fait rapidement.
Mémoire 27,L'IA m'a donné des exemples concrets.,À revoir pour la prochaine fois.
Projet 49,L'IA m'a aidé à clarifier certains concepts.,À revoir pour la prochaine fois.
Compte rendu,J'ai demandé à l'IA de générer un plan.,J'ai passé beaucoup de temps dessus.
Rapport de stage,J'ai utilisé l'IA pour vérifier la grammaire.,"Premier essai, pas encore au point."
Compte rendu 11,L'IA m'a permis de mieux structurer mes phrases.,"Premier essai, pas encore au point."
Synthèse,L'IA m'a aidé à clarifier certains concepts.,J'ai appris beaucoup en le faisant.
Analyse,L'IA m'a donné des exemples concrets.,À revoir pour la prochaine fois.
Dissertation,Je me suis aidé de l'IA pour résumer un texte.,Travail fait rapidement.
Exposé 4,J'ai demandé à l'IA de générer un plan.,Pas totalement satisfait du rendu.
Présentation 50,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai appris beaucoup en le faisant.
Synthèse 43,L'IA a généré un premier jet que j'ai retravaillé.,Pas totalement satisfait du rendu.
Rapport de stage,J'ai demandé à l'IA de générer un plan.,À revoir pour la prochaine fois.
Mémoire,L'IA m'a donné des exemples concrets.,"Travail fait en retard, à améliorer."
Exposé - Math,L'IA m'a aidé à corriger mes fautes d'orthographe.,J'ai passé beaucoup de temps dessus.
Compte rendu 34,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,"Premier essai, pas encore au point."
Compte rendu 42,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,"Premier essai, pas encore au point."
Rendu du 20 December 2024,L'IA m'a permis de mieux structurer mes phrases.,Je pense que je peux faire mieux.
Mémoire - Math,Je me suis aidé de l'IA pour résumer un texte.,J'ai passé beaucoup de temps dessus.
Présentation 33,J'ai utilisé l'IA pour vérifier la grammaire.,À revoir pour la prochaine fois.
Présentation 40,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,Travail fait rapidement.
Dissertation - Info,J'ai utilisé l'IA pour vérifier la grammaire.,Pas totalement satisfait du rendu.
Compte rendu 37,L'IA m'a aidé à corriger mes fautes d'orthographe.,Travail fait rapidement.
Mémoire 39,L'IA m'a donné des exemples concrets.,Je pense que je peux faire mieux.
Analyse 34,L'IA m'a donné des exemples concrets.,À revoir pour la prochaine fois.
Dissertation - Math,L'IA a généré un premier jet que j'ai retravaillé.,J'ai eu du mal à comprendre certaines consignes.
Analyse,L'IA m'a permis de mieux structurer mes phrases.,"Travail fait en retard, à améliorer."
Exposé - Info,L'IA m'a aidé à corriger mes fautes d'orthographe.,À discuter avec le professeur.
Rapport de stage - Info,J'ai demandé à l'IA de générer un plan.,À revoir pour la prochaine fois.
Analyse 33,J'ai demandé à l'IA de générer un plan.,À discuter avec le professeur.
Mémoire - Info,Je me suis aidé de l'IA pour résumer un texte.,Je pense que je peux faire mieux.
Rapport de stage,L'IA m'a permis de mieux structurer mes phrases.,Pas totalement satisfait du rendu.
Synthèse,L'IA m'a aidé à clarifier certains concepts.,Pas totalement satisfait du rendu.
Projet - Eco,L'IA m'a permis de mieux structurer mes phrases.,J'ai eu du mal à comprendre certaines consignes.
Dissertation - Info,L'IA a généré un premier jet que j'ai retravaillé.,À discuter avec le professeur.
Analyse 33,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai passé beaucoup de temps dessus.
Projet - Philo,L'IA a généré un premier jet que j'ai retravaillé.,Je pense que je peux faire mieux.
Compte rendu,L'IA m'a donné des exemples concrets.,J'ai appris beaucoup en le faisant.
Mémoire - Info,L'IA m'a aidé à corriger mes fautes d'orthographe.,À revoir pour la prochaine fois.
Analyse 13,L'IA m'a permis de mieux structurer mes phrases.,J'ai appris beaucoup en le faisant.
Compte rendu,L'IA m'a aidé à corriger mes fautes d'orthographe.,J'ai eu du mal à comprendre certaines consignes.
Analyse 19,J'ai utilisé l'IA pour reformuler mes idées.,Pas totalement satisfait du rendu.
Projet,J'ai demandé à l'IA de générer un plan.,Je pense que je peux faire mieux.
Compte rendu 31,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,À discuter avec le professeur.
Présentation,L'IA a généré un premier jet que j'ai retravaillé.,J'ai appris beaucoup en le faisant.
Synthèse,L'IA m'a aidé à corriger mes fautes d'orthographe.,J'ai appris beaucoup en le faisant.
Rapport de stage,L'IA m'a donné des exemples concrets.,"Travail fait en retard, à améliorer."
Rapport de stage,J'ai demandé à l'IA de générer un plan.,"Travail fait en retard, à améliorer."
Projet,J'ai utilisé l'IA pour reformuler mes idées.,Travail fait rapidement.
Projet - Math,L'IA a généré un premier jet que j'ai retravaillé.,"Premier essai, pas encore au point."
Rendu du 15 October 2025,L'IA m'a aidé à clarifier certains concepts.,J'ai appris beaucoup en le faisant.
Exposé - Philo,L'IA m'a aidé à corriger mes fautes d'orthographe.,À revoir pour la prochaine fois.
Rendu du 11 June 2025,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Travail fait en retard, à améliorer."
Exposé - Info,L'IA a généré un premier jet que j'ai retravaillé.,"Premier essai, pas encore au point."
Rapport de stage,J'ai demandé à l'IA de générer un plan.,J'ai passé beaucoup de temps dessus.
Dissertation 29,L'IA m'a aidé à clarifier certains concepts.,"Premier essai, pas encore au point."
Dissertation - Info,L'IA m'a donné des exemples concrets.,"Premier essai, pas encore au point."
Dissertation - Eco,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai appris beaucoup en le faisant.
Compte rendu - Physique,J'ai utilisé l'IA pour reformuler mes idées.,J'ai eu du mal à comprendre certaines consignes.
Rapport de stage - Info,J'ai utilisé l'IA pour reformuler mes idées.,J'ai passé beaucoup de temps dessus.
Rapport de stage - Info,L'IA m'a permis de mieux structurer mes phrases.,"Premier essai, pas encore au point."
Projet - Eco,L'IA m'a aidé à corriger mes fautes d'orthographe.,Je pense que je peux faire mieux.
Synthèse - Philo,L'IA m'a aidé à corriger mes fautes d'orthographe.,Je pense que je peux faire mieux.
Compte rendu - Info,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,Je pense que je peux faire mieux.
Rapport de stage - Math,L'IA m'a donné des exemples concrets.,"Premier essai, pas encore au point."
Dissertation 46,L'IA m'a permis de mieux structurer mes phrases.,"Premier essai, pas encore au point."
Exposé 40,L'IA m'a aidé à corriger mes fautes d'orthographe.,J'ai eu du mal à comprendre certaines consignes.
Analyse 9,L'IA m'a aidé à clarifier certains concepts.,À discuter avec le professeur.
Synthèse,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Premier essai, pas encore au point."
Exposé 14,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,"Travail fait en retard, à améliorer."
Dissertation,L'IA m'a permis de mieux structurer mes phrases.,J'ai passé beaucoup de temps dessus.
Exposé - Eco,L'IA m'a permis de mieux structurer mes phrases.,Je pense que je peux faire mieux.
Exposé 39,J'ai demandé à l'IA de générer un plan.,J'ai passé beaucoup de temps dessus.
Exposé,L'IA m'a aidé à corriger mes fautes d'orthographe.,À discuter avec le professeur.
Rendu du 03 January 2024,J'ai utilisé l'IA pour vérifier la grammaire.,J'ai eu du mal à comprendre certaines consignes.
Mémoire - Eco,L'IA a généré un premier jet que j'ai retravaillé.,Travail fait rapidement.
Dissertation,Je me suis aidé de l'IA pour résumer un texte.,Je pense que je peux faire mieux.
Rapport de stage 20,L'IA m'a permis de mieux structurer mes phrases.,"Premier essai, pas encore au point."
Exposé 30,L'IA a généré un premier jet que j'ai retravaillé.,À discuter avec le professeur.
Dissertation,J'ai utilisé l'IA pour vérifier la grammaire.,J'ai passé beaucoup de temps dessus.
Dissertation - Info,J'ai utilisé l'IA pour reformuler mes idées.,J'ai passé beaucoup de temps dessus.
Compte rendu 6,Je me suis aidé de l'IA pour résumer un texte.,Je pense que je peux faire mieux.
Rapport de stage,Je me suis aidé de l'IA pour résumer un texte.,"Premier essai, pas encore au point."
Projet,L'IA m'a aidé à corriger mes fautes d'orthographe.,Pas totalement satisfait du rendu.
Mémoire - Philo,L'IA m'a donné des exemples concrets.,"Travail fait en retard, à améliorer."
Mémoire 45,L'IA m'a donné des exemples concrets.,"Premier essai, pas encore au point."
Compte rendu - Eco,L'IA m'a permis de mieux structurer mes phrases.,"Premier essai, pas encore au point."
Présentation - Math,L'IA m'a donné des exemples concrets.,À discuter avec le professeur.
Analyse 1,J'ai utilisé l'IA pour reformuler mes idées.,J'ai eu du mal à comprendre certaines consignes.
Mémoire,L'IA m'a donné des exemples concrets.,J'ai eu du mal à comprendre certaines consignes.
Exposé 45,L'IA m'a aidé à corriger mes fautes d'orthographe.,J'ai eu du mal à comprendre certaines consignes.
Analyse - Eco,J'ai utilisé l'IA pour reformuler mes idées.,"Travail fait en retard, à améliorer."
Présentation,L'IA m'a permis de mieux structurer mes phrases.,J'ai eu du mal à comprendre certaines consignes.
Projet 21,J'ai utilisé l'IA pour vérifier la grammaire.,Pas totalement satisfait du rendu.
Rendu du 30 December 2024,L'IA m'a aidé à corriger mes fautes d'orthographe.,Je pense que je peux faire mieux.
Rapport de stage - Philo,L'IA m'a permis de mieux structurer mes phrases.,J'ai appris beaucoup en le faisant.
Projet - Physique,Je me suis aidé de l'IA pour résumer un texte.,À revoir pour la prochaine fois.
Synthèse - Philo,J'ai utilisé l'IA pour reformuler mes idées.,J'ai appris beaucoup en le faisant.
Rapport de stage - Philo,L'IA a généré un premier jet que j'ai retravaillé.,"Travail fait en retard, à améliorer."
Synthèse 8,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,À revoir pour la prochaine fois.
Mémoire - Info,L'IA m'a aidé à clarifier certains concepts.,"Premier essai, pas encore au point."
Synthèse - Eco,Je me suis aidé de l'IA pour résumer un texte.,J'ai appris beaucoup en le faisant.
Mémoire - Info,L'IA a généré un premier jet que j'ai retravaillé.,À discuter avec le professeur.
Synthèse 45,J'ai utilisé l'IA pour reformuler mes idées.,"Travail fait en retard, à améliorer."
Synthèse 10,L'IA a généré un premier jet que j'ai retravaillé.,J'ai eu du mal à comprendre certaines consignes.
Mémoire 49,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,Pas totalement satisfait du rendu.
Projet - Info,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai appris beaucoup en le faisant.
Exposé - Info,L'IA m'a aidé à corriger mes fautes d'orthographe.,À discuter avec le professeur.
